action,item id,item name,item code,item information
edit,206304,12PCS FLEX HEAD RATCHETING WRENCH SET-& 19MM METRIC RATCHET COMBINATION WRENCHES CRV GEAR SPANNER SET,N3112PCSHDRTCH,12PCS FLEX HEAD RATCHETING WRENCH SET-& 19MM METRIC RATCHET COMBINATION WRENCHES CRV GEAR SPANNER SET
edit,206305,POLYCAB CABLE P 16 SQ MM WIRE COIL SINGLE CORE,N37PLYCB16SQMMSC,POLYCAB CABLE P 16 SQ MM WIRE COIL SINGLE CORE
edit,206306,"TOWER LAMP (230VOLT AC), MAKE0 SMC/ ESBEE",N37TWRLMP230,"TOWER LAMP (230VOLT AC), MAKE0 SMC/ ESBEE"
edit,206307,LEGRAND SWITCH 16A (675513),N37LGRND5513,LEGRAND SWITCH 16A (675513)
edit,206308,LEGRAND SOCKET 16A (675555),N37LGRND5555,LEGRAND SOCKET 16A (675555)
edit,206309,HYDAX MAKE SUCTION STRAINER  1 1/2&quot; BSP,N36STRN0010074,"HYDAX MAKE SUCTION STRAINER  1 1/2"" BSP"
edit,206310,HYDAX MAKE SUCTION STRAINER  2&quot; BSP,N36STRN0010075,"HYDAX MAKE SUCTION STRAINER  2"" BSP"
edit,206311,HYDAX MAKE SUCTION STRAINER  1 1/4&quot; BSP,N36STRN0010073,"HYDAX MAKE SUCTION STRAINER  1 1/4"" BSP"
edit,206312,"HP/ CASTROL/ TVS MAKE GEAR OIL, EP-90",N56HPGEAROILEP90,"HP/ CASTROL/ TVS MAKE GEAR OIL, EP-90"
edit,206313,"Pneufit Push in fittings-OD Tube:4 mm Threading: M3 threaded, Shape: straight, Make : Norgren",N51-102250403,"Pneufit Push in fittings-OD Tube:4 mm Threading: M3 threaded, Shape: straight, Make : Norgren"
edit,206314,HYD CS FITTINGS-M10*1/4- STRAIGHT,N36TAL10040137,HYD CS FITTINGS-M10*1/4- STRAIGHT
edit,206315,HYD CS SWIVEL ELBOW-M16 MALE * M16 FEMALE FOR 10MM SEMALESS PIPE,N36TAL10040138,HYD CS SWIVEL ELBOW-M16 MALE * M16 FEMALE FOR 10MM SEMALESS PIPE
edit,206316,"HYDRUALIC HOSE PIPE-R2,SIZE- THREAD ID M16*3/8*2250MM LONG, PR RANGE UPTO- 280 BAR",N36TAL10040139,"HYDRUALIC HOSE PIPE-R2,SIZE- THREAD ID M16*3/8*2250MM LONG, PR RANGE UPTO- 280 BAR"
edit,206317,TOSHIBA 26cm COLOUR TET-LCD  MODULE (10.4 TYPE) LTM10C209A (a-Si TET),N38ECOG4476001,TOSHIBA 26cm COLOUR TET-LCD  MODULE (10.4 TYPE) LTM10C209A (a-Si TET)
edit,206318,Laser Base Distance Measurement tool BOSCH 100 GLM,N34LDMTTOOL,Laser Base Distance Measurement tool BOSCH 100 GLM
edit,206319,"PRECISION AIR PRESSURE REGULATOR, TYPE: 100HR 1/4&quot;BSP, OUTPUT: 2-120PSI (0.14-8.2 BAR)",N36PRECISNAPR100HR,"PRECISION AIR PRESSURE REGULATOR, TYPE: 100HR 1/4""BSP, OUTPUT: 2-120PSI (0.14-8.2 BAR)"
edit,206320,ARMOURED GLAND -01-20S- WEATHERPROOF,N37ARMGLND-01,ARMOURED GLAND -01-20S- WEATHERPROOF
edit,206321,2 WAY JUNCTION BOX WITH PUSH BUTTON MAKE-TEKNIC,N37JNC2WAYBX,2 WAY JUNCTION BOX WITH PUSH BUTTON MAKE-TEKNIC
edit,206322,"RETURN LINE FILTER TANK TOP TYPE TIF2-04B-25, MAKE- HYDROLINE",N36HYDRLINEFLTR,"RETURN LINE FILTER TANK TOP TYPE TIF2-04B-25, MAKE- HYDROLINE"
edit,206323,"PID TEMPERATURE CONTROLLER ECONOMIC SELF-TUNE, MODEL NO- OMNIX 96 ( AS MODEL UNIX96 IS NOW PROMOTED AS MODEL OMNIX 96.",N36PIDTMPCNTRL,"PID TEMPERATURE CONTROLLER ECONOMIC SELF-TUNE, MODEL NO- OMNIX 96 ( AS MODEL UNIX96 IS NOW PROMOTED AS MODEL OMNIX 96."
edit,206324,Brite lite LED Torch Flashlight 1900m with Rechargeable Battery USB Charger,N39LEDTORCH001,Brite lite LED Torch Flashlight 1900m with Rechargeable Battery USB Charger
edit,206325,Wire Braded Nylon pipe size 0.5 inch (MOQ-30M),N36NYLONHOSES02,Wire Braded Nylon pipe size 0.5 inch (MOQ-30M)
edit,206326,Wire Braded Nylon pipe size 1 inch (MOQ-30M),N36NYLONHOSES03,Wire Braded Nylon pipe size 1 inch (MOQ-30M)
edit,206327,Wire Braded Nylon pipe size 1.5 inch (MOQ-30M),N36NYLONHOSES04,Wire Braded Nylon pipe size 1.5 inch (MOQ-30M)
edit,206328,Wire Braded Nylon pipe size 2 inch (MOQ-30M),N36NYLONHOSES05,Wire Braded Nylon pipe size 2 inch (MOQ-30M)
edit,206329,LCD 7.2&quot; R 23-24 (LM64P101- R 23-24),N38OILGSPM294501,"LCD 7.2"" R 23-24 (LM64P101- R 23-24)"
edit,206330,"HYD. FIXTURE ASSLY CONSISTING OF SWING CLAMP ST: 50 MM MAX. OP. PRESSURE 500 BAR MODEL: 1896-603M ROEMHELD MAKE, CYR-1896603M",N36MAZK4611121,"HYD. FIXTURE ASSLY CONSISTING OF SWING CLAMP ST: 50 MM MAX. OP. PRESSURE 500 BAR MODEL: 1896-603M ROEMHELD MAKE, CYR-1896603M"
edit,206331,1.5 WATT 12 VOLT DC COOL WHITE COLOUR EYE LED LIGHT,N39LMFL0610921,1.5 WATT 12 VOLT DC COOL WHITE COLOUR EYE LED LIGHT
edit,206332,KO00 INSERT BEARING,N40BRKO0,KO00 INSERT BEARING
edit,206333,PO00 BEARING SILVER SERIES PILLOW BLOCK HOUSING ONLY,N40P00BERNG,PO00 BEARING SILVER SERIES PILLOW BLOCK HOUSING ONLY
edit,206334,METAFLUX SPRAY 70-81 P NO M20FG013900,N36METAFLUXSPRAY,METAFLUX SPRAY 70-81 P NO M20FG013900
edit,206335,"YS-SMSD-16 DRIVE -46 KG, MAKE YUGANDHAR WITH STEPPER MOTOR FOR YS -SMSD-32",N37YSSMSD-01,"YS-SMSD-16 DRIVE -46 KG, MAKE YUGANDHAR WITH STEPPER MOTOR FOR YS -SMSD-32"
edit,206336,"YS-SMSD-16 DRIVE -20 KG, MAKE- YUGANDHAR WITH STEPPER MOTOR FOR SEA5045",N37YSSMSD-02,"YS-SMSD-16 DRIVE -20 KG, MAKE- YUGANDHAR WITH STEPPER MOTOR FOR SEA5045"
edit,206337,ISCON MAKE LASER / LED MACHINE SPARES-IBL-100-10-24W,N37ISCONLED,ISCON MAKE LASER / LED MACHINE SPARES-IBL-100-10-24W
edit,206338,"CABLE DRAG CHAIN, MODEL NO- RDC-100*38 SIZE- INTERNAL WIDTH- 100, INTERNAL HT- 38, OUTERMOST WIDTH- 41, OUTERMOST HT- 45, MAKE- KUBHOJKAR",N36TALDRGCHAIN,"CABLE DRAG CHAIN, MODEL NO- RDC-100*38 SIZE- INTERNAL WIDTH- 100, INTERNAL HT- 38, OUTERMOST WIDTH- 41, OUTERMOST HT- 45, MAKE- KUBHOJKAR"
edit,206339,1/2'' Champion Make Gasket,N36GASKET1,1/2'' Champion Make Gasket
edit,206340,1'' Champion Make Gasket,N36GASKET2,1'' Champion Make Gasket
edit,206341,1 1/2'' Champion Make Gasket,N36GASKET3,1 1/2'' Champion Make Gasket
edit,206342,2'' Champion Make Gasket,N36GASKET4,2'' Champion Make Gasket
edit,206343,2 1/2'' Champion Make Gasket,N36GASKET5,2 1/2'' Champion Make Gasket
edit,206344,3'' Champion Make Gasket,N36GASKET6,3'' Champion Make Gasket
edit,206345,4'' Champion Make Gasket,N36GASKET7,4'' Champion Make Gasket
edit,206346,5'' Champion Make Gasket,N36GASKET8,5'' Champion Make Gasket
edit,206347,6'' Champion Make Gasket,N36GASKET9,6'' Champion Make Gasket
edit,206348,8'' Champion Make Gasket,N36GASKET10,8'' Champion Make Gasket
edit,206349,10'' Champion Make Gasket,N36GASKET11,10'' Champion Make Gasket
edit,206350,Tushaco -Pump with Motor and Base Frame Included extra 1 Set Spider Coupling-RT-10/HBC13L,N38MOTORPUMP01,Tushaco -Pump with Motor and Base Frame Included extra 1 Set Spider Coupling-RT-10/HBC13L
edit,206351,Insulated 4 pole Backlight connector 65A for Street Light Pole (100mm x25mm)-GENERIC,N33CONNECTOR4POLE,Insulated 4 pole Backlight connector 65A for Street Light Pole (100mm x25mm)-GENERIC
edit,206352,"Filpro Level Indicator with SS float & SS flange,Indicating Tube: 30mm Acralic, Mounting Flange: 100 Square X 120 PCD, SS 304, Float: Dia 85 mm, SS 304 Float Cutout size 90 mm, Height- 150mm",N36LUBP0011118,
edit,206353,"Filpro Level Indicator with SS float & SS flange,Indicating Tube: 30mm Acralic, Mounting Flange: 100 Square X 120 PCD, SS 304, Float: Dia 85 mm, SS 304 Float Cutout size 90 mm, Height- 250mm",N36LUBP0011119,"Filpro Level Indicator with SS float & SS flange,Indicating Tube: 30mm Acralic, Mounting Flange: 100 Square X 120 PCD, SS 304, Float: Dia 85 mm, SS 304 Float Cutout size 90 mm, Height- 150mm"
edit,206354,"Filpro Level Indicator with SS float & SS flange,Indicating Tube: 30mm Acralic, Mounting Flange: 100 Square X 120 PCD, SS 304, Float: Dia 85 mm, SS 304 Float Cutout size 90 mm, Height- 350mm",N36LUBP0011120,"Filpro Level Indicator with SS float & SS flange,Indicating Tube: 30mm Acralic, Mounting Flange: 100 Square X 120 PCD, SS 304, Float: Dia 85 mm, SS 304 Float Cutout size 90 mm, Height- 350mm"
edit,206355,O RING- 3.68/4 ID X 1.78/1.5MM T,N36ORINGTBLE,O RING- 3.68/4 ID X 1.78/1.5MM T
edit,206356,O RING- 109.6/110 ID X 4MM T,N36ORINGTBLE-01,O RING- 109.6/110 ID X 4MM T
edit,206357,"PRIMAX NITRILE RUBBER O RING SERVICE KIT 30 SIZES, INCH AND MM SIZE STYLE-382 PIECES",N36RUBBERORING,"PRIMAX NITRILE RUBBER O RING SERVICE KIT 30 SIZES, INCH AND MM SIZE STYLE-382 PIECES"
edit,206358,"1/2'' RUBBER GASKET FOR WATER,AIR,GAS PIPE LINE MOQ-12",N36GASKET12,"1/2'' RUBBER GASKET FOR WATER,AIR,GAS PIPE LINE MOQ-12"
edit,206359,"1'' RUBBER GASKET FOR WATER,AIR,GAS PIPE LINE MOQ-12",N36GASKET13,"1'' RUBBER GASKET FOR WATER,AIR,GAS PIPE LINE MOQ-12"
edit,206360,"1 1/2'' RUBBER GASKET FOR WATER,AIR,GAS PIPE LINE MOQ-12",N36GASKET14,"1 1/2'' RUBBER GASKET FOR WATER,AIR,GAS PIPE LINE MOQ-12"
edit,206361,"2'' RUBBER GASKET FOR WATER,AIR,GAS PIPE LINE MOQ-12",N36GASKET15,"2'' RUBBER GASKET FOR WATER,AIR,GAS PIPE LINE MOQ-12"
edit,206362,"2 1/2'' RUBBER GASKET FOR WATER,AIR,GAS PIPE LINE",N36GASKET16,"2 1/2'' RUBBER GASKET FOR WATER,AIR,GAS PIPE LINE"
edit,206363,"3'' RUBBER GASKET FOR WATER,AIR,GAS PIPE LINE",N36GASKET17,"3'' RUBBER GASKET FOR WATER,AIR,GAS PIPE LINE"
edit,206364,"4'' RUBBER GASKET FOR WATER,AIR,GAS PIPE LINE",N36GASKET18,"4'' RUBBER GASKET FOR WATER,AIR,GAS PIPE LINE"
edit,206365,"5'' RUBBER GASKET FOR WATER,AIR,GAS PIPE LINE",N36GASKET19,"5'' RUBBER GASKET FOR WATER,AIR,GAS PIPE LINE"
edit,206366,"6'' RUBBER GASKET FOR WATER,AIR,GAS PIPE LINE",N36GASKET20,"6'' RUBBER GASKET FOR WATER,AIR,GAS PIPE LINE"
edit,206367,"8'' RUBBER GASKET FOR WATER,AIR,GAS PIPE LINE",N36GASKET21,"8'' RUBBER GASKET FOR WATER,AIR,GAS PIPE LINE"
edit,206368,"10'' RUBBER GASKET FOR WATER,AIR,GAS PIPE LINE",N36GASKET22,"10'' RUBBER GASKET FOR WATER,AIR,GAS PIPE LINE"
edit,206369,"Gasket N.A. Green Size: 320 X278 X 2mm Champion, Sheet Type",N23-FACILITYSP061,"Gasket N.A. Green Size: 320 X278 X 2mm Champion, Sheet Type"
edit,206370,"Gasket N.A. Green Size: 33 X 26.5 X 2mm.Champion, Sheet Type",N23-FACILITYSP062,"Gasket N.A. Green Size: 33 X 26.5 X 2mm.Champion, Sheet Type"
edit,206371,"Gasket N.A. Green Size: 44 X 33 X 2mmChampion, Sheet Type",N23-FACILITYSP063,"Gasket N.A. Green Size: 44 X 33 X 2mmChampion, Sheet Type"
edit,206372,"Gasket N.A. Green Size: 70 X 41 X 2mm Champion, Sheet Type",N23-FACILITYSP064,"Gasket N.A. Green Size: 70 X 41 X 2mm Champion, Sheet Type"
edit,206373,"Gasket N.A. Green Size: 43.5 X 31.5 X2mm Champion, Sheet Type",N23-FACILITYSP065,"Gasket N.A. Green Size: 43.5 X 31.5 X2mm Champion, Sheet Type"
edit,206374,"1/2&quot; MS Elbow, C Class",N51PIPEFITTING1,"1/2"" MS Elbow, C Class"
edit,206375,"1&quot; MS Elbow, C Class",N51PIPEFITTING2,"1"" MS Elbow, C Class"
edit,206376,"2&quot; MS Elbow, C Class",N51PIPEFITTING3,"2"" MS Elbow, C Class"
edit,206377,"1&quot; MS FIange, D Table",N51PIPEFITTING4,"1"" MS FIange, D Table"
edit,206378,"3&quot; MS Flange, D Table",N51PIPEFITTING5,"3"" MS Flange, D Table"
edit,206380,2&quot; U clamp,N51PIPEFITTING7,"2"" U clamp"
edit,206381,3&quot; U clamp,N51PIPEFITTING8,"3"" U clamp"
edit,206382,"1/2&quot;X4&quot; Barrel piece, MOC- MS",N23-FITTINGS001,"1/2""X4"" Barrel piece, MOC- MS"
edit,206383,1/2&quot; small Size butterfly Ball valve,N23-FITTINGS002,"1/2"" small Size butterfly Ball valve"
edit,206384,SS PU fitting 1/4'&quot; for 8MM Tube,N23-FITTINGS003,"SS PU fitting 1/4'"" for 8MM Tube"
edit,206385,"Ss, PU8 Adaptor with 3/8&quot; BSP male threading",N23-FITTINGS004,"Ss, PU8 Adaptor with 3/8"" BSP male threading"
edit,206386,"SS T, suitable for PU tube 8mm OD",N23-FITTINGS005,"SS T, suitable for PU tube 8mm OD"
edit,206387,SAFETY RELIEF VALVE THREADING SIZE.1/4&quot; BSP MAX RELIEF PRESSURE RANGE 10 BAR,N36RLFVLVESGTY,"SAFETY RELIEF VALVE THREADING SIZE.1/4"" BSP MAX RELIEF PRESSURE RANGE 10 BAR"
edit,206388,"THE MOTOR TYPE 2SIEK100L4B IS NOW OBSOLETE AND BEING REPLACED WITH 3SIEK10OL4B - AS PER BELOW DETAILS MOTORTYPE 3SIEK100L4B; 3KW; 1465RPM; IE3, 400/690V, 50HZ, IP55;",N36FFDMTR011,"THE MOTOR TYPE 2SIEK100L4B IS NOW OBSOLETE AND BEING REPLACED WITH 3SIEK10OL4B - AS PER BELOW DETAILS MOTORTYPE 3SIEK100L4B; 3KW; 1465RPM; IE3, 400/690V, 50HZ, IP55;"
edit,206389,"PANEL AC CONDENSER FAN,MAKE- EBM PAPST, Old MODEL NO R2E220ABO605, IS NOW REPLACED WITH New Model no- R2E220AA4005",N35EBMPAPST001,"PANEL AC CONDENSER FAN,MAKE- EBM PAPST, Old MODEL NO R2E220ABO605, IS NOW REPLACED WITH New Model no- R2E220AA4005"
edit,206390,"PENDENT VALVE DUAL 3/2, TWO LEVERS, PORTS 1/4&quot; NPT BPA9001B",N36BPA9001B,"PENDENT VALVE DUAL 3/2, TWO LEVERS, PORTS 1/4"" NPT BPA9001B"
edit,206391,"BANNER QS18VP6LAF250 W/30 QS18 Series AlI Purpose Photoelectric Sensor, Range 250 mm, Input Voltage 10 to 30Vm DC - 75740",N38BFWM2949021,"BANNER QS18VP6LAF250 W/30 QS18 Series AlI Purpose Photoelectric Sensor, Range 250 mm, Input Voltage 10 to 30Vm DC - 75740"
edit,206392,BANNER SMBQS18YL/ SMBOQS18A Mounting Bracket - 77835,N38BFWM2949020,BANNER SMBQS18YL/ SMBOQS18A Mounting Bracket - 77835
edit,206393,"Male and Female (Panel mounted )Banana type Pin Connectors (Red 10 Nos, Yellow 10 Nos,Blue 10 Nos,Black 10 Nos,Green 10 Nos",N37PINCONNECTOR,"Male and Female (Panel mounted )Banana type Pin Connectors (Red 10 Nos, Yellow 10 Nos,Blue 10 Nos,Black 10 Nos,Green 10 Nos"
edit,206394,S S HSS DRILL DIA. 23/64 X FL 400 MM X OAL 450 MM REQUIRED FOR OIL GALLERY DRILLING ON RADIAL MACHINE FOR K6 CYLINDER BLOCK.AE.(MAR-2024),N3111562270022,S S HSS DRILL DIA. 23/64 X FL 400 MM X OAL 450 MM REQUIRED FOR OIL GALLERY DRILLING ON RADIAL MACHINE FOR K6 CYLINDER BLOCK.AE.(MAR-2024)
edit,206395,"DEBURRING TOOL SWIVEL BLADE C-20C ,TIN COATED, CP CALTEX MAKE FOR DEBURIING OPERATION",N3181010000004,"DEBURRING TOOL SWIVEL BLADE C-20C ,TIN COATED, CP CALTEX MAKE FOR DEBURIING OPERATION"
edit,206396,silicon tube 08X10MM,N3708X10MM,silicon tube 08X10MM
edit,206397,silicon tube 14X16 mm,N37SILICOTUBE,silicon tube 14X16 mm
edit,206398,silicon tube 25X28MM,N3725X28MM,silicon tube 25X28MM
edit,206399,silicon tube 235X38MM,N3735X38MM,silicon tube 235X38MM
edit,206400,silicon tube 5X10MMRED,N375X8MM,silicon tube 5X10MMRED
edit,206401,silicon tube 5X30MMGREEN,N3705X30MM,silicon tube 5X30MMGREEN
edit,206402,"WHITE AND GREEN DUAL DISPLAY, 2 SPST RELAY OUTPUT, PRODUCT: TC544C,4 DIGITAL DUAL DISPLAY TEMPRAUTRE CONTROLLER",N37RLYGNWHTTC,"WHITE AND GREEN DUAL DISPLAY, 2 SPST RELAY OUTPUT, PRODUCT: TC544C,4 DIGITAL DUAL DISPLAY TEMPRAUTRE CONTROLLER"
edit,206403,"SINGLE PHASING PREVENTOR , TYPE PHASE & VTG CONTROL , SUPPLY- 3 PH, 415vAC , OPERATE TIME- 2 SEC, RELEASE TIME- 7 SEC, CAT ID - MA51BC, SERIES - SM- 301",N37SNGLPRVNTR,"SINGLE PHASING PREVENTOR , TYPE PHASE & VTG CONTROL , SUPPLY- 3 PH, 415vAC , OPERATE TIME- 2 SEC, RELEASE TIME- 7 SEC, CAT ID - MA51BC, SERIES - SM- 301"
edit,206404,"SUPPLY OF MCCB HANDLE - DPX³ 160- 1CU 25 KA 400 V- 3P - 160 A, MAKE- LEGRAND",N37MCCB-001,"SUPPLY OF MCCB HANDLE - DPX³ 160- 1CU 25 KA 400 V- 3P - 160 A, MAKE- LEGRAND"
edit,206405,Solenoid operated directional control valve. 84818090 2 Nos 4952 9904 4DE06 DSA220-07 09/17 MAKE-POLYHYDRON,N36SU04727,Solenoid operated directional control valve. 84818090 2 Nos 4952 9904 4DE06 DSA220-07 09/17 MAKE-POLYHYDRON
edit,206406,"Connection: Power supply, M12 plug (4-pinL-coded) and 4-wire cable, Make- MURR,",N37P12LUGMURR3,"Connection: Power supply, M12 plug (4-pinL-coded) and 4-wire cable, Make- MURR,"
edit,206407,"GEFRAN,SIGNAL CONDITIONAR, MODEL PCIR A, RANGE- I,F.R OUT-0....10V,EXCITATION-15....30V",N37ZEFRANGE10V,"GEFRAN,SIGNAL CONDITIONAR, MODEL PCIR A, RANGE- I,F.R OUT-0....10V,EXCITATION-15....30V"
edit,206408,"EPCOS, 25UF +/- 5%, 50/60 HZ.",N37EPCOSCPCITR,"EPCOS, 25UF +/- 5%, 50/60 HZ."
edit,206409,HI38033 TOTAL HARDNESS TEST KIT,N35WTRINSPECTION-05,HI38033 TOTAL HARDNESS TEST KIT
edit,206410,"D2410, SSR Module, Make- Crydom/Unison",N37D2410RW,"D2410, SSR Module, Make- Crydom/Unison"
edit,206411,"DNR60US48, SMPS, 48V, Make- XP-POWER",N37SMPS60US,"DNR60US48, SMPS, 48V, Make- XP-POWER"
edit,206412,"PSE540-RO6, Sensor, Make- SMC",N27PSE54006,"PSE540-RO6, Sensor, Make- SMC"
edit,206413,"7000-44711-7941500, MURR ELEKTRONIK",N37MURRCONECT1,"7000-44711-7941500, MURR ELEKTRONIK"
edit,206414,"Cube67 Diagnostic Gateway Diagnosis made easy, Simple system overview 56968, MURR ELEKTRONIK ELEKTRONIK",N37MURRCONECT2,"Cube67 Diagnostic Gateway Diagnosis made easy, Simple system overview 56968, MURR ELEKTRONIK ELEKTRONIK"
edit,206415,"7/8&quot; male 0° /7/8&quot; female 0° 7000-50021 9610100, 7000-50021-9610100, MURR ELEKTRONIK",N37MURRCONECT3,"7/8"" male 0° /7/8"" female 0° 7000-50021 9610100, 7000-50021-9610100, MURR ELEKTRONIK"
edit,206416,"M12 male 0°/M12 male 0° D-cod. Shielded PUR 1X4xAWG22 shielded gn UL/CSA + drag ch.1.0m 7000-44511-7960100, MURR ELEKTRONIK",N37MURRCONECT4,"M12 male 0°/M12 male 0° D-cod. Shielded PUR 1X4xAWG22 shielded gn UL/CSA + drag ch.1.0m 7000-44511-7960100, MURR ELEKTRONIK"
edit,206417,"7/8 PLASTIC LOCK SCREW, 55385, MURR ELEKTRONIK",N37MURRCONECT5,"7/8 PLASTIC LOCK SCREW, 55385, MURR ELEKTRONIK"
edit,206418,"GROUNDING STRIP 4MM² 100MM FOR M4 Tinned copper, 4000-71001-0410004, MURR ELEKTRONIK",N37MURRCONECT6,"GROUNDING STRIP 4MM² 100MM FOR M4 Tinned copper, 4000-71001-0410004, MURR ELEKTRONIK"
edit,206419,"BLIND PLUG M12, PLASTIC,10 PIECES - 58627,MURR ELEKTRONIK",N37MURRCONECT7,"BLIND PLUG M12, PLASTIC,10 PIECES - 58627,MURR ELEKTRONIK"
edit,206420,"EXTENSION SPRING BODY LENGTH -120MM,LENGTH INSIDE HOOK-185 MM, SPRING OD-40 MM,COIL OD-7/8MM, GAP OPENING-15 MM, NO OF WOUND-17",N36SPRNGEXTSNCU,"EXTENSION SPRING BODY LENGTH -120MM,LENGTH INSIDE HOOK-185 MM, SPRING OD-40 MM,COIL OD-7/8MM, GAP OPENING-15 MM, NO OF WOUND-17"
edit,206421,LOCKING PLIER 7&quot; 1641-7,N51CONS00144,"LOCKING PLIER 7"" 1641-7"
edit,206422,BATTERY 9 VOLT,N39CONS00150,BATTERY 9 VOLT
edit,206423,BATTERY 1.5 VOLT,N39CONS00151,BATTERY 1.5 VOLT
edit,206424,IMPACT SOCKET 1/2 DRIVE 27 MM,N51CONS00297,IMPACT SOCKET 1/2 DRIVE 27 MM
edit,206425,MEASURING TAP 15 METER,N51MEASTAPE15,MEASURING TAP 15 METER
edit,206426,ALLEN BOLT M8*85,N61ALLENB8X85,ALLEN BOLT M8*85
edit,206427,CHAMBAL MAKE WATER METER 50MM FLANGE END FOR WATER LINE,N51BE-WATERM50MM,CHAMBAL MAKE WATER METER 50MM FLANGE END FOR WATER LINE
edit,206428,CHAMBAL MAKE WATER METER 40MM FLANGE END FOR WATER LINE,N51BE-WATERM40MM,CHAMBAL MAKE WATER METER 40MM FLANGE END FOR WATER LINE
edit,206429,BOSCH MAKE CUT OFF WHEEL 125X1.2X22MM 5 (INCH),N51BE-CW5INCH,BOSCH MAKE CUT OFF WHEEL 125X1.2X22MM 5 (INCH)
edit,206430,NUT M6,NUTM6,NUT M6
edit,206431,NUT M8,NUTM8,NUT M8
edit,206432,NUT M10(EACH POCKET CONTAIN 500),NUTM10,NUT M10(EACH POCKET CONTAIN 500)
edit,206433,LONG SPHERICAL HEX KEY 1.5MM,N36FITT2460123,LONG SPHERICAL HEX KEY 1.5MM
edit,206434,LONG SPHERICAL HEX KEY 2MM,N36FITT2460124,LONG SPHERICAL HEX KEY 2MM
edit,206435,LONG SPHERICAL HEX KEY 2.5MM,N36FITT2460125,LONG SPHERICAL HEX KEY 2.5MM
edit,206436,LONG SPHERICAL HEX KEY 3MM,N36FITT2460126,LONG SPHERICAL HEX KEY 3MM
edit,206437,LONG SPHERICAL HEX KEY 4MM,N36FITT2460127,LONG SPHERICAL HEX KEY 4MM
edit,206438,LONG SPHERICAL HEX KEY 5MM,N36FITT2460128,LONG SPHERICAL HEX KEY 5MM
edit,206439,LONG SPHERICAL HEX KEY 6MM,N36FITT2460129,LONG SPHERICAL HEX KEY 6MM
edit,206440,LONG SPHERICAL HEX KEY 8MM,N36FITT2460130,LONG SPHERICAL HEX KEY 8MM
edit,206441,DRILL 1.7 MM,N31TTC00002,DRILL 1.7 MM
edit,206442,DRILL 4.9 MM,N31TDCH00009,DRILL 4.9 MM
edit,206443,DRILL 6.3 MM,N31TDCH00002,DRILL 6.3 MM
edit,206444,DRILL 6.8 MM,N31TCH00010,DRILL 6.8 MM
edit,206445,DRILL 8.2 MM,N31TTC00001,DRILL 8.2 MM
edit,206446,DRILL BIT 8.3 MM,N31DRILLBIT8.3MM,DRILL BIT 8.3 MM
edit,206447,DRILL 8.5 MM,N31TDCH00097,DRILL 8.5 MM
edit,206448,DRILL BIT 9.2 MM,N51DRILLBIT9.2,DRILL BIT 9.2 MM
edit,206449,DRILL 9.3 MM,N51DRILL9.3MM,DRILL 9.3 MM
edit,206450,DRILL BIT 9.9 MM,N31DRILLBIT9.9,DRILL BIT 9.9 MM
edit,206451,DRILL BIT 10 MM,N51DRILL10MM,DRILL BIT 10 MM
edit,206452,DRILL BIT 10.2 MM,N51DRILL10.2MM,DRILL BIT 10.2 MM
edit,206453,DRILL 10.3 MM,N31TDCH00007,DRILL 10.3 MM
edit,206454,DRILL 11.5 MM,N31TDCH00004,DRILL 11.5 MM
edit,206455,DRILL 13 MM,N31TDCH00003,DRILL 13 MM
edit,206456,DRILL BIT 18.25 MM,N51DRILL18.2,DRILL BIT 18.25 MM
edit,206457,"INA Axial Cylindrical Roller Bearing, Inside Dia 50 mm, Outside Dia 140 mm, Height 103 mm-ZARF50140-LTV",N36SHW47510100,"INA Axial Cylindrical Roller Bearing, Inside Dia 50 mm, Outside Dia 140 mm, Height 103 mm-ZARF50140-LTV"
edit,206458,VGA Cable For PC/Monitor 3 meter,N38MAA03364,VGA Cable For PC/Monitor 3 meter
edit,206459,Usb to TTL convertor 3.3v And 5.0V,N38MAA03370,Usb to TTL convertor 3.3v And 5.0V
edit,206460,RS232 TO TTL Convertor,N38MAA03371,RS232 TO TTL Convertor
edit,206461,RS232 Male to Female Connector,N38MAA03372,RS232 Male to Female Connector
edit,206462,BNC Connector cable 5 Mtr,N38MAA03376,BNC Connector cable 5 Mtr
edit,206463,FINGER FOR MHK2-12D1 MOQ 15 Nos,N36MAM01677,FINGER FOR MHK2-12D1 MOQ 15 Nos
edit,206464,"SELEC Rpm Display With Controller,Input Speed From 0 to 3.5 Khz, Supply Voltage 85 to 270V AC/DC-RC2108 MOQ 5 Nos",N38PRELH2950001,"SELEC Rpm Display With Controller,Input Speed From 0 to 3.5 Khz, Supply Voltage 85 to 270V AC/DC-RC2108 MOQ 5 Nos"
edit,206465,"PRICE Pilot Bush Ring, Material Of Construcion Neoprene For AOD 40 PF AST/ATT Pump",N36FITT2460116,"PRICE Pilot Bush Ring, Material Of Construcion Neoprene For AOD 40 PF AST/ATT Pump"
edit,206466,RRING TYPE ALUMINUM LUGS 25 SQ MM MOQ 10 Nos,N39BULK-LUGS1,RRING TYPE ALUMINUM LUGS 25 SQ MM MOQ 10 Nos
edit,206467,PIN TYPE ALUMINUM LUGS 25 SQ MM MOQ 10 Nos,N39BULK-LUGS2,PIN TYPE ALUMINUM LUGS 25 SQ MM MOQ 10 Nos
